Time,Alt_km,Lon_deg,Lat_deg,Vel,Gamma_deg,Psi_deg,Alpha_deg,Bank_deg
16.95,69.4894,0.351055,0.960937,6770.79,-0.488643,20.1573,20,96.6423
17,69.4865,0.352093,0.963764,6770.7,-0.489773,20.1579,20,96.2457
17.05,69.4836,0.353131,0.96659,6770.61,-0.490898,20.1586,20,95.8492
17.1,69.4807,0.354169,0.969417,6770.52,-0.492019,20.1593,20,95.4528
17.15,69.4778,0.355207,0.972244,6770.43,-0.493136,20.16,20,95.0568
17.2,69.4749,0.356245,0.975071,6770.34,-0.494248,20.1606,20,94.6613
17.25,69.4719,0.357282,0.977898,6770.26,-0.495356,20.1613,20,94.2667
17.3,69.469,0.358321,0.980724,6770.17,-0.49646,20.162,20,93.873
17.35,69.4661,0.359359,0.983551,6770.08,-0.497559,20.1627,20,93.4804
17.4,69.4631,0.360397,0.986377,6769.99,-0.498653,20.1633,20,93.0892
17.45,69.4602,0.361435,0.989204,6769.9,-0.499744,20.164,20,92.6995
17.5,69.4572,0.362473,0.99203,6769.82,-0.500829,20.1647,20,92.3115
17.55,69.4543,0.363511,0.994857,6769.73,-0.501911,20.1654,20,91.9254
17.6,69.4513,0.364549,0.997683,6769.64,-0.502988,20.166,20,91.5413
17.65,69.4483,0.365587,1.00051,6769.55,-0.504061,20.1667,20,91.1594
17.7,69.4453,0.366625,1.00334,6769.46,-0.50513,20.1674,20,90.7798
17.75,69.4424,0.367664,1.00616,6769.37,-0.506194,20.1681,20,90.4027
17.8,69.4394,0.368702,1.00899,6769.28,-0.507254,20.1688,20,90.0282
17.85,69.4364,0.36974,1.01181,6769.2,-0.50831,20.1694,20,89.6565
17.9,69.4334,0.370778,1.01464,6769.11,-0.509361,20.1701,20,89.2876
17.95,69.4303,0.371817,1.01747,6769.02,-0.510409,20.1708,20,88.9217
18,69.4273,0.372855,1.02029,6768.93,-0.511452,20.1715,20,88.5589
18.05,69.4243,0.373893,1.02312,6768.84,-0.512491,20.1722,20,88.1992
18.1,69.4213,0.374932,1.02594,6768.75,-0.513526,20.1728,20,87.8428
18.15,69.4182,0.37597,1.02877,6768.66,-0.514557,20.1735,20,87.4897
18.2,69.4152,0.377008,1.0316,6768.58,-0.515584,20.1742,20,87.1401
18.25,69.4121,0.378047,1.03442,6768.49,-0.516607,20.1749,20,86.7939
18.3,69.4091,0.379085,1.03725,6768.4,-0.517627,20.1756,20,86.4513
18.35,69.406,0.380124,1.04007,6768.31,-0.518642,20.1763,20,86.1122
18.4,69.403,0.381162,1.0429,6768.22,-0.519653,20.1769,20,85.7768
18.45,69.3999,0.382201,1.04572,6768.13,-0.520661,20.1776,20,85.445
18.5,69.3968,0.383239,1.04855,6768.04,-0.521665,20.1783,20,85.1169
18.55,69.3937,0.384278,1.05137,6767.95,-0.522665,20.179,20,84.7925
18.6,69.3906,0.385316,1.0542,6767.87,-0.523661,20.1797,20,84.4718
18.65,69.3875,0.386355,1.05703,6767.78,-0.524654,20.1803,20,84.1549
18.7,69.3844,0.387393,1.05985,6767.69,-0.525643,20.181,20,83.8417
18.75,69.3813,0.388432,1.06268,6767.6,-0.526629,20.1817,20,83.5323
18.8,69.3782,0.389471,1.0655,6767.51,-0.527611,20.1824,20,83.2266
18.85,69.3751,0.390509,1.06833,6767.42,-0.52859,20.1831,20,82.9246
18.9,69.372,0.391548,1.07115,6767.33,-0.529565,20.1838,20,82.6263
18.95,69.3688,0.392587,1.07398,6767.24,-0.530537,20.1844,20,82.3318
19,69.3657,0.393625,1.0768,6767.15,-0.531505,20.1851,20,82.0409
19.05,69.3626,0.394664,1.07963,6767.06,-0.53247,20.1858,20,81.7536
19.1,69.3594,0.395703,1.08245,6766.97,-0.533432,20.1865,20,81.47
19.15,69.3563,0.396742,1.08528,6766.89,-0.534391,20.1872,20,81.1899
19.2,69.3531,0.397781,1.0881,6766.8,-0.535347,20.1878,20,80.9134
19.25,69.3499,0.398819,1.09093,6766.71,-0.536299,20.1885,20,80.6404
19.3,69.3468,0.399858,1.09375,6766.62,-0.537248,20.1892,20,80.3708
19.35,69.3436,0.400897,1.09658,6766.53,-0.538194,20.1899,20,80.1047
19.4,69.3404,0.401936,1.0994,6766.44,-0.539138,20.1906,20,79.842
19.45,69.3372,0.402975,1.10222,6766.35,-0.540078,20.1912,20,79.5826
19.5,69.334,0.404014,1.10505,6766.26,-0.541015,20.1919,20,79.3266
19.55,69.3308,0.405053,1.10787,6766.17,-0.541949,20.1926,20,79.0737
19.6,69.3276,0.406092,1.1107,6766.08,-0.542881,20.1933,20,78.8241
19.65,69.3244,0.407131,1.11352,6765.99,-0.54381,20.194,20,78.5776
19.7,69.3212,0.40817,1.11635,6765.9,-0.544735,20.1946,20,78.3342
19.75,69.318,0.409209,1.11917,6765.81,-0.545658,20.1953,20,78.0938
19.8,69.3148,0.410248,1.122,6765.72,-0.546579,20.196,20,77.8564
19.85,69.3115,0.411287,1.12482,6765.63,-0.547497,20.1967,20,77.622
19.9,69.3083,0.412326,1.12764,6765.54,-0.548412,20.1974,20,77.3905
19.95,69.3051,0.413365,1.13047,6765.45,-0.549324,20.198,20,77.1618
20,69.3018,0.414404,1.13329,6765.36,-0.550234,20.1987,20,76.9359
20.05,69.2986,0.415444,1.13612,6765.27,-0.551141,20.1994,20,76.7127
20.1,69.2953,0.416483,1.13894,6765.18,-0.552046,20.2001,20,76.4922
20.15,69.2921,0.417522,1.14176,6765.09,-0.552948,20.2007,20,76.2743
20.2,69.2888,0.418561,1.14459,6765,-0.553848,20.2014,20,76.059
20.25,69.2855,0.419601,1.14741,6764.91,-0.554745,20.2021,20,75.8462
20.3,69.2822,0.42064,1.15023,6764.82,-0.55564,20.2028,20,75.6359
20.35,69.279,0.421679,1.15306,6764.73,-0.556532,20.2035,20,75.428
20.4,69.2757,0.422718,1.15588,6764.64,-0.557422,20.2041,20,75.2226
20.45,69.2724,0.423758,1.15871,6764.55,-0.55831,20.2048,20,75.0194
20.5,69.2691,0.424797,1.16153,6764.46,-0.559196,20.2055,20,74.8185
20.55,69.2658,0.425837,1.16435,6764.37,-0.560079,20.2062,20,74.6198
20.6,69.2625,0.426876,1.16718,6764.28,-0.56096,20.2068,20,74.4233
20.65,69.2592,0.427915,1.17,6764.19,-0.561839,20.2075,20,74.229
20.7,69.2558,0.428955,1.17282,6764.1,-0.562715,20.2082,20,74.0368
20.75,69.2525,0.429994,1.17565,6764.01,-0.56359,20.2089,20,73.8466
20.8,69.2492,0.431034,1.17847,6763.92,-0.564462,20.2095,20,73.6584
20.85,69.2458,0.432073,1.18129,6763.83,-0.565332,20.2102,20,73.4721
20.9,69.2425,0.433113,1.18412,6763.74,-0.5662,20.2109,20,73.2878
20.95,69.2392,0.434152,1.18694,6763.65,-0.567066,20.2115,20,73.1054
21,69.2358,0.435192,1.18976,6763.56,-0.56793,20.2122,20,72.9248
21.05,69.2325,0.436231,1.19258,6763.47,-0.568792,20.2129,20,72.746
21.1,69.2291,0.437271,1.19541,6763.38,-0.569652,20.2136,20,72.569
21.15,69.2257,0.438311,1.19823,6763.29,-0.570509,20.2142,20,72.3937
21.2,69.2224,0.43935,1.20105,6763.2,-0.571365,20.2149,20,72.2201
21.25,69.219,0.44039,1.20388,6763.11,-0.572219,20.2156,20,72.0481
21.3,69.2156,0.44143,1.2067,6763.02,-0.573071,20.2162,20,71.8777
21.35,69.2122,0.442469,1.20952,6762.93,-0.573921,20.2169,20,71.7089
21.4,69.2088,0.443509,1.21234,6762.84,-0.574769,20.2176,20,71.5417
21.45,69.2054,0.444549,1.21517,6762.74,-0.575615,20.2183,20,71.376
21.5,69.202,0.445589,1.21799,6762.65,-0.57646,20.2189,20,71.2118
21.55,69.1986,0.446629,1.22081,6762.56,-0.577302,20.2196,20,71.049
21.6,69.1952,0.447668,1.22363,6762.47,-0.578143,20.2203,20,70.8876
21.65,69.1918,0.448708,1.22646,6762.38,-0.578981,20.2209,20,70.7276
21.7,69.1884,0.449748,1.22928,6762.29,-0.579818,20.2216,20,70.569
21.75,69.185,0.450788,1.2321,6762.2,-0.580654,20.2223,20,70.4117
21.8,69.1815,0.451828,1.23492,6762.11,-0.581487,20.2229,20,70.2558
21.85,69.1781,0.452868,1.23775,6762.02,-0.582319,20.2236,20,70.1011
21.9,69.1747,0.453908,1.24057,6761.93,-0.583148,20.2243,20,69.9476
21.95,69.1712,0.454948,1.24339,6761.84,-0.583977,20.2249,20,69.7954
22,69.1678,0.455988,1.24621,6761.74,-0.584803,20.2256,20,69.6444
22.05,69.1643,0.457028,1.24903,6761.65,-0.585628,20.2263,20,69.4946
22.1,69.1609,0.458068,1.25186,6761.56,-0.586451,20.2269,20,69.3459
22.15,69.1574,0.459108,1.25468,6761.47,-0.587272,20.2276,20,69.1983
22.2,69.1539,0.460148,1.2575,6761.38,-0.588092,20.2283,20,69.0519
22.25,69.1505,0.461188,1.26032,6761.29,-0.58891,20.2289,20,68.9065
22.3,69.147,0.462228,1.26314,6761.2,-0.589726,20.2296,20,68.7623
22.35,69.1435,0.463268,1.26597,6761.1,-0.590541,20.2303,20,68.619
22.4,69.14,0.464308,1.26879,6761.01,-0.591354,20.2309,20,68.4768
22.45,69.1365,0.465348,1.27161,6760.92,-0.592165,20.2316,20,68.3356
22.5,69.133,0.466389,1.27443,6760.83,-0.592975,20.2323,20,68.1954
22.55,69.1295,0.467429,1.27725,6760.74,-0.593783,20.2329,20,68.0562
22.6,69.126,0.468469,1.28007,6760.65,-0.59459,20.2336,20,67.9179
22.65,69.1225,0.469509,1.2829,6760.56,-0.595395,20.2342,20,67.7805
22.7,69.119,0.470549,1.28572,6760.46,-0.596199,20.2349,20,67.6441
22.75,69.1155,0.47159,1.28854,6760.37,-0.597001,20.2356,20,67.5085
22.8,69.112,0.47263,1.29136,6760.28,-0.597801,20.2362,20,67.3739
22.85,69.1084,0.47367,1.29418,6760.19,-0.5986,20.2369,20,67.2401
22.9,69.1049,0.474711,1.297,6760.1,-0.599398,20.2376,20,67.1072
22.95,69.1014,0.475751,1.29982,6760,-0.600194,20.2382,20,66.9751
23,69.0978,0.476791,1.30264,6759.91,-0.600988,20.2389,20,66.8438
23.05,69.0943,0.477832,1.30546,6759.82,-0.601781,20.2395,20,66.7134
23.1,69.0907,0.478872,1.30829,6759.73,-0.602573,20.2402,20,66.5838
23.15,69.0872,0.479913,1.31111,6759.64,-0.603363,20.2409,20,66.4549
23.2,69.0836,0.480953,1.31393,6759.54,-0.604151,20.2415,20,66.3268
23.25,69.08,0.481994,1.31675,6759.45,-0.604938,20.2422,20,66.1995
23.3,69.0765,0.483034,1.31957,6759.36,-0.605724,20.2428,20,66.0729
23.35,69.0729,0.484075,1.32239,6759.27,-0.606508,20.2435,20,65.9471
23.4,69.0693,0.485115,1.32521,6759.18,-0.607291,20.2442,20,65.8219
23.45,69.0657,0.486156,1.32803,6759.08,-0.608072,20.2448,20,65.6975
23.5,69.0621,0.487196,1.33085,6758.99,-0.608852,20.2455,20,65.5738
23.55,69.0585,0.488237,1.33367,6758.9,-0.60963,20.2461,20,65.4508
23.6,69.0549,0.489278,1.33649,6758.81,-0.610407,20.2468,20,65.3285
23.65,69.0513,0.490318,1.33931,6758.71,-0.611183,20.2475,20,65.2068
23.7,69.0477,0.491359,1.34213,6758.62,-0.611957,20.2481,20,65.0858
23.75,69.0441,0.4924,1.34495,6758.53,-0.61273,20.2488,20,64.9655
23.8,69.0405,0.49344,1.34777,6758.44,-0.613502,20.2494,20,64.8458
23.85,69.0369,0.494481,1.35059,6758.34,-0.614272,20.2501,20,64.7268
23.9,69.0333,0.495522,1.35342,6758.25,-0.615041,20.2507,20,64.6083
23.95,69.0296,0.496563,1.35624,6758.16,-0.615808,20.2514,20,64.4905
24,69.026,0.497603,1.35906,6758.07,-0.616574,20.2521,20,64.3733
24.05,69.0224,0.498644,1.36188,6757.97,-0.617339,20.2527,20,64.2567
24.1,69.0187,0.499685,1.3647,6757.88,-0.618103,20.2534,20,64.1407
24.15,69.0151,0.500726,1.36752,6757.79,-0.618865,20.254,20,64.0252
24.2,69.0114,0.501767,1.37034,6757.69,-0.619626,20.2547,20,63.9104
24.25,69.0078,0.502808,1.37316,6757.6,-0.620385,20.2553,20,63.7961
24.3,69.0041,0.503848,1.37597,6757.51,-0.621143,20.256,20,63.6824
24.35,69.0004,0.504889,1.37879,6757.42,-0.6219,20.2566,20,63.5692
24.4,68.9968,0.50593,1.38161,6757.32,-0.622656,20.2573,20,63.4566
24.45,68.9931,0.506971,1.38443,6757.23,-0.62341,20.2579,20,63.3446
24.5,68.9894,0.508012,1.38725,6757.14,-0.624163,20.2586,20,63.233
24.55,68.9857,0.509053,1.39007,6757.04,-0.624915,20.2593,20,63.122
24.6,68.982,0.510094,1.39289,6756.95,-0.625665,20.2599,20,63.0116
24.65,68.9783,0.511135,1.39571,6756.86,-0.626414,20.2606,20,62.9016
24.7,68.9747,0.512176,1.39853,6756.76,-0.627162,20.2612,20,62.7922
24.75,68.971,0.513217,1.40135,6756.67,-0.627909,20.2619,20,62.6832
24.8,68.9672,0.514258,1.40417,6756.58,-0.628654,20.2625,20,62.5748
24.85,68.9635,0.5153,1.40699,6756.48,-0.629399,20.2632,20,62.4669
24.9,68.9598,0.516341,1.40981,6756.39,-0.630141,20.2638,20,62.3594
24.95,68.9561,0.517382,1.41263,6756.3,-0.630883,20.2645,20,62.2525
25,68.9524,0.518423,1.41545,6756.2,-0.631624,20.2651,20,62.146
25.05,68.9487,0.519464,1.41827,6756.11,-0.632363,20.2658,20,62.04
25.1,68.9449,0.520505,1.42109,6756.02,-0.633101,20.2664,20,61.9345
25.15,68.9412,0.521547,1.4239,6755.92,-0.633838,20.2671,20,61.8294
25.2,68.9375,0.522588,1.42672,6755.83,-0.634573,20.2677,20,61.7248
25.25,68.9337,0.523629,1.42954,6755.74,-0.635307,20.2684,20,61.6206
25.3,68.93,0.52467,1.43236,6755.64,-0.636041,20.269,20,61.5169
25.35,68.9262,0.525712,1.43518,6755.55,-0.636773,20.2697,20,61.4137
25.4,68.9225,0.526753,1.438,6755.45,-0.637503,20.2703,20,61.3109
25.45,68.9187,0.527794,1.44082,6755.36,-0.638233,20.271,20,61.2085
25.5,68.9149,0.528836,1.44364,6755.27,-0.638961,20.2716,20,61.1066
25.55,68.9112,0.529877,1.44645,6755.17,-0.639689,20.2723,20,61.0051
25.6,68.9074,0.530919,1.44927,6755.08,-0.640415,20.2729,20,60.9041
25.65,68.9036,0.53196,1.45209,6754.98,-0.641139,20.2736,20,60.8034
25.7,68.8998,0.533001,1.45491,6754.89,-0.641863,20.2742,20,60.7032
25.75,68.896,0.534043,1.45773,6754.8,-0.642586,20.2749,20,60.6034
25.8,68.8923,0.535084,1.46055,6754.7,-0.643307,20.2755,20,60.504
25.85,68.8885,0.536126,1.46336,6754.61,-0.644027,20.2762,20,60.405
25.9,68.8847,0.537167,1.46618,6754.51,-0.644746,20.2768,20,60.3065
25.95,68.8809,0.538209,1.469,6754.42,-0.645464,20.2774,20,60.2083
26,68.8771,0.53925,1.47182,6754.32,-0.646181,20.2781,20,60.1105
26.05,68.8732,0.540292,1.47464,6754.23,-0.646897,20.2787,20,60.0132
26.1,68.8694,0.541334,1.47745,6754.13,-0.647611,20.2794,20,59.9162
26.15,68.8656,0.542375,1.48027,6754.04,-0.648325,20.28,20,59.8196
26.2,68.8618,0.543417,1.48309,6753.95,-0.649037,20.2807,20,59.7234
26.25,68.858,0.544459,1.48591,6753.85,-0.649748,20.2813,20,59.6276
26.3,68.8541,0.5455,1.48873,6753.76,-0.650458,20.282,20,59.5322
26.35,68.8503,0.546542,1.49154,6753.66,-0.651167,20.2826,20,59.4371
26.4,68.8465,0.547584,1.49436,6753.57,-0.651875,20.2833,20,59.3424
26.45,68.8426,0.548625,1.49718,6753.47,-0.652581,20.2839,20,59.2481
26.5,68.8388,0.549667,1.5,6753.38,-0.653287,20.2845,20,59.1542
26.55,68.8349,0.550709,1.50281,6753.28,-0.653992,20.2852,20,59.0606
26.6,68.8311,0.551751,1.50563,6753.19,-0.654695,20.2858,20,58.9674
26.65,68.8272,0.552792,1.50845,6753.09,-0.655397,20.2865,20,58.8746
26.7,68.8233,0.553834,1.51127,6753,-0.656098,20.2871,20,58.7821
26.75,68.8195,0.554876,1.51408,6752.9,-0.656799,20.2878,20,58.69
26.8,68.8156,0.555918,1.5169,6752.81,-0.657498,20.2884,20,58.5982
26.85,68.8117,0.55696,1.51972,6752.71,-0.658196,20.289,20,58.5068
26.9,68.8078,0.558002,1.52254,6752.62,-0.658892,20.2897,20,58.4157
26.95,68.8039,0.559044,1.52535,6752.52,-0.659588,20.2903,20,58.325
27,68.8001,0.560086,1.52817,6752.43,-0.660283,20.291,20,58.2346
27.05,68.7962,0.561127,1.53099,6752.33,-0.660977,20.2916,20,58.1446
27.1,68.7923,0.562169,1.5338,6752.24,-0.661669,20.2923,20,58.0549
27.15,68.7884,0.563211,1.53662,6752.14,-0.662361,20.2929,20,57.9656
27.2,68.7845,0.564253,1.53944,6752.05,-0.663051,20.2935,20,57.8766
27.25,68.7806,0.565295,1.54226,6751.95,-0.663741,20.2942,20,57.7879
27.3,68.7766,0.566338,1.54507,6751.85,-0.664429,20.2948,20,57.6996
27.35,68.7727,0.56738,1.54789,6751.76,-0.665117,20.2955,20,57.6115
27.4,68.7688,0.568422,1.55071,6751.66,-0.665803,20.2961,20,57.5239
27.45,68.7649,0.569464,1.55352,6751.57,-0.666488,20.2967,20,57.4365
27.5,68.761,0.570506,1.55634,6751.47,-0.667172,20.2974,20,57.3495
27.55,68.757,0.571548,1.55916,6751.38,-0.667856,20.298,20,57.2628
27.6,68.7531,0.57259,1.56197,6751.28,-0.668538,20.2987,20,57.1764
27.65,68.7491,0.573632,1.56479,6751.18,-0.669219,20.2993,20,57.0903
27.7,68.7452,0.574675,1.56761,6751.09,-0.669899,20.2999,20,57.0045
27.75,68.7412,0.575717,1.57042,6750.99,-0.670578,20.3006,20,56.9191
27.8,68.7373,0.576759,1.57324,6750.9,-0.671256,20.3012,20,56.834
27.85,68.7333,0.577801,1.57605,6750.8,-0.671933,20.3018,20,56.7491
27.9,68.7294,0.578843,1.57887,6750.7,-0.672609,20.3025,20,56.6646
27.95,68.7254,0.579886,1.58169,6750.61,-0.673284,20.3031,20,56.5804
28,68.7214,0.580928,1.5845,6750.51,-0.673959,20.3038,20,56.4965
28.05,68.7175,0.58197,1.58732,6750.41,-0.674632,20.3044,20,56.413
28.1,68.7135,0.583013,1.59013,6750.32,-0.675304,20.305,20,56.3297
28.15,68.7095,0.584055,1.59295,6750.22,-0.675975,20.3057,20,56.2467
28.2,68.7055,0.585097,1.59577,6750.13,-0.676645,20.3063,20,56.164
28.25,68.7015,0.58614,1.59858,6750.03,-0.677314,20.3069,20,56.0816
28.3,68.6976,0.587182,1.6014,6749.93,-0.677982,20.3076,20,55.9995
28.35,68.6936,0.588225,1.60421,6749.84,-0.678649,20.3082,20,55.9177
28.4,68.6896,0.589267,1.60703,6749.74,-0.679315,20.3088,20,55.8362
28.45,68.6856,0.59031,1.60985,6749.64,-0.67998,20.3095,20,55.755
28.5,68.6815,0.591352,1.61266,6749.55,-0.680644,20.3101,20,55.674
28.55,68.6775,0.592395,1.61548,6749.45,-0.681308,20.3108,20,55.5934
28.6,68.6735,0.593437,1.61829,6749.35,-0.68197,20.3114,20,55.513
28.65,68.6695,0.59448,1.62111,6749.26,-0.682631,20.312,20,55.433
28.7,68.6655,0.595522,1.62392,6749.16,-0.683291,20.3127,20,55.3532
28.75,68.6615,0.596565,1.62674,6749.06,-0.683951,20.3133,20,55.2737
28.8,68.6574,0.597607,1.62955,6748.97,-0.684609,20.3139,20,55.1944
28.85,68.6534,0.59865,1.63237,6748.87,-0.685266,20.3146,20,55.1155
28.9,68.6494,0.599693,1.63518,6748.77,-0.685923,20.3152,20,55.0368
28.95,68.6453,0.600735,1.638,6748.67,-0.686578,20.3158,20,54.9584
29,68.6413,0.601778,1.64081,6748.58,-0.687233,20.3165,20,54.8803
29.05,68.6372,0.602821,1.64363,6748.48,-0.687886,20.3171,20,54.8025
29.1,68.6332,0.603863,1.64644,6748.38,-0.688539,20.3177,20,54.7249
29.15,68.6291,0.604906,1.64926,6748.28,-0.689191,20.3184,20,54.6476
29.2,68.625,0.605949,1.65207,6748.19,-0.689841,20.319,20,54.5706
29.25,68.621,0.606992,1.65489,6748.09,-0.690491,20.3196,20,54.4938
29.3,68.6169,0.608034,1.6577,6747.99,-0.69114,20.3203,20,54.4173
29.35,68.6128,0.609077,1.66052,6747.89,-0.691788,20.3209,20,54.3411
29.4,68.6088,0.61012,1.66333,6747.8,-0.692435,20.3215,20,54.2651
29.45,68.6047,0.611163,1.66615,6747.7,-0.693081,20.3221,20,54.1894
29.5,68.6006,0.612206,1.66896,6747.6,-0.693726,20.3228,20,54.1139
29.55,68.5965,0.613249,1.67178,6747.5,-0.69437,20.3234,20,54.0387
29.6,68.5924,0.614291,1.67459,6747.41,-0.695014,20.324,20,53.9638
29.65,68.5883,0.615334,1.67741,6747.31,-0.695656,20.3247,20,53.8891
29.7,68.5842,0.616377,1.68022,6747.21,-0.696297,20.3253,20,53.8147
29.75,68.5801,0.61742,1.68303,6747.11,-0.696938,20.3259,20,53.7406
29.8,68.576,0.618463,1.68585,6747.01,-0.697578,20.3266,20,53.6667
29.85,68.5719,0.619506,1.68866,6746.92,-0.698216,20.3272,20,53.593
29.9,68.5678,0.620549,1.69148,6746.82,-0.698854,20.3278,20,53.5196
29.95,68.5637,0.621592,1.69429,6746.72,-0.699491,20.3285,20,53.4464
30,68.5596,0.622635,1.69711,6746.62,-0.700127,20.3291,20,53.3735
30.05,68.5554,0.623678,1.69992,6746.52,-0.700762,20.3297,20,53.3009
30.1,68.5513,0.624721,1.70273,6746.43,-0.701396,20.3303,20,53.2285
30.15,68.5472,0.625764,1.70555,6746.33,-0.70203,20.331,20,53.1563
30.2,68.5431,0.626807,1.70836,6746.23,-0.702662,20.3316,20,53.0844
30.25,68.5389,0.62785,1.71118,6746.13,-0.703293,20.3322,20,53.0127
30.3,68.5348,0.628894,1.71399,6746.03,-0.703924,20.3329,20,52.9413
30.35,68.5306,0.629937,1.7168,6745.93,-0.704554,20.3335,20,52.8701
30.4,68.5265,0.63098,1.71962,6745.83,-0.705182,20.3341,20,52.7991
30.45,68.5223,0.632023,1.72243,6745.74,-0.70581,20.3347,20,52.7284
30.5,68.5182,0.633066,1.72524,6745.64,-0.706437,20.3354,20,52.658
30.55,68.514,0.63411,1.72806,6745.54,-0.707064,20.336,20,52.5877
30.6,68.5098,0.635153,1.73087,6745.44,-0.707689,20.3366,20,52.5177
30.65,68.5057,0.636196,1.73368,6745.34,-0.708313,20.3373,20,52.4479
30.7,68.5015,0.637239,1.7365,6745.24,-0.708937,20.3379,20,52.3784
30.75,68.4973,0.638283,1.73931,6745.14,-0.70956,20.3385,20,52.3091
30.8,68.4932,0.639326,1.74212,6745.04,-0.710181,20.3391,20,52.24
30.85,68.489,0.640369,1.74494,6744.95,-0.710802,20.3398,20,52.1712
30.9,68.4848,0.641413,1.74775,6744.85,-0.711422,20.3404,20,52.1026
30.95,68.4806,0.642456,1.75056,6744.75,-0.712041,20.341,20,52.0342
31,68.4764,0.643499,1.75338,6744.65,-0.71266,20.3416,20,51.966
31.05,68.4722,0.644543,1.75619,6744.55,-0.713277,20.3423,20,51.8981
31.1,68.468,0.645586,1.759,6744.45,-0.713894,20.3429,20,51.8304
31.15,68.4638,0.64663,1.76182,6744.35,-0.71451,20.3435,20,51.7629
31.2,68.4596,0.647673,1.76463,6744.25,-0.715124,20.3441,20,51.6957
31.25,68.4554,0.648716,1.76744,6744.15,-0.715738,20.3448,20,51.6286
31.3,68.4512,0.64976,1.77025,6744.05,-0.716352,20.3454,20,51.5618
31.35,68.447,0.650803,1.77307,6743.95,-0.716964,20.346,20,51.4952
31.4,68.4427,0.651847,1.77588,6743.85,-0.717575,20.3466,20,51.4288
31.45,68.4385,0.652891,1.77869,6743.75,-0.718186,20.3473,20,51.3627
31.5,68.4343,0.653934,1.7815,6743.65,-0.718796,20.3479,20,51.2967
31.55,68.4301,0.654978,1.78432,6743.55,-0.719405,20.3485,20,51.231
31.6,68.4258,0.656021,1.78713,6743.45,-0.720013,20.3491,20,51.1655
31.65,68.4216,0.657065,1.78994,6743.35,-0.72062,20.3498,20,51.1002
31.7,68.4173,0.658108,1.79275,6743.25,-0.721226,20.3504,20,51.0351
31.75,68.4131,0.659152,1.79557,6743.15,-0.721832,20.351,20,50.9703
31.8,68.4088,0.660196,1.79838,6743.05,-0.722437,20.3516,20,50.9056
31.85,68.4046,0.661239,1.80119,6742.95,-0.723041,20.3523,20,50.8412
31.9,68.4003,0.662283,1.804,6742.85,-0.723644,20.3529,20,50.7769
31.95,68.3961,0.663327,1.80682,6742.75,-0.724246,20.3535,20,50.7129
32,68.3918,0.664371,1.80963,6742.65,-0.724847,20.3541,20,50.6491
32.05,68.3875,0.665414,1.81244,6742.55,-0.725448,20.3547,20,50.5855
32.1,68.3833,0.666458,1.81525,6742.45,-0.726048,20.3554,20,50.5221
32.15,68.379,0.667502,1.81806,6742.35,-0.726647,20.356,20,50.4589
32.2,68.3747,0.668546,1.82087,6742.25,-0.727245,20.3566,20,50.3959
32.25,68.3704,0.669589,1.82369,6742.15,-0.727842,20.3572,20,50.3331
32.3,68.3662,0.670633,1.8265,6742.05,-0.728438,20.3579,20,50.2705
32.35,68.3619,0.671677,1.82931,6741.95,-0.729034,20.3585,20,50.2082
32.4,68.3576,0.672721,1.83212,6741.85,-0.729629,20.3591,20,50.146
32.45,68.3533,0.673765,1.83493,6741.75,-0.730223,20.3597,20,50.084
32.5,68.349,0.674809,1.83774,6741.65,-0.730816,20.3603,20,50.0222
32.55,68.3447,0.675853,1.84056,6741.54,-0.731408,20.361,20,49.9606
32.6,68.3404,0.676897,1.84337,6741.44,-0.732,20.3616,20,49.8993
32.65,68.3361,0.677941,1.84618,6741.34,-0.732591,20.3622,20,49.8381
32.7,68.3318,0.678985,1.84899,6741.24,-0.733181,20.3628,20,49.7771
32.75,68.3274,0.680029,1.8518,6741.14,-0.73377,20.3635,20,49.7163
32.8,68.3231,0.681073,1.85461,6741.04,-0.734358,20.3641,20,49.6557
32.85,68.3188,0.682117,1.85742,6740.94,-0.734946,20.3647,20,49.5953
32.9,68.3145,0.683161,1.86024,6740.84,-0.735533,20.3653,20,49.5351
32.95,68.3102,0.684205,1.86305,6740.74,-0.736119,20.3659,20,49.475
33,68.3058,0.685249,1.86586,6740.63,-0.736704,20.3666,20,49.4152
33.05,68.3015,0.686293,1.86867,6740.53,-0.737288,20.3672,20,49.3556
33.1,68.2971,0.687337,1.87148,6740.43,-0.737872,20.3678,20,49.2961
33.15,68.2928,0.688381,1.87429,6740.33,-0.738454,20.3684,20,49.2369
33.2,68.2885,0.689425,1.8771,6740.23,-0.739036,20.369,20,49.1778
33.25,68.2841,0.690469,1.87991,6740.13,-0.739618,20.3697,20,49.1189
33.3,68.2798,0.691513,1.88272,6740.02,-0.740198,20.3703,20,49.0602
33.35,68.2754,0.692558,1.88553,6739.92,-0.740778,20.3709,20,49.0017
33.4,68.271,0.693602,1.88834,6739.82,-0.741356,20.3715,20,48.9434
33.45,68.2667,0.694646,1.89115,6739.72,-0.741934,20.3721,20,48.8852
